name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1035;0;1035;3157;1078;3157;1102;0
header;177;153;177;189;1886;189;1886;153
A;1064;213;1064;239;1083;239;1083;213
B;1036;403;1036;421;1048;421;1048;403
A;1038;670;1038;696;1044;696;1044;670
B;1063;884;1063;910;1081;910;1081;884
A;1038;909;1038;913;1041;913;1041;909
A;1038;920;1038;924;1042;924;1042;920
A;1035;1097;1035;1101;1044;1101;1044;1097
A;1037;1286;1037;1297;1043;1297;1043;1286
C;1058;1552;1058;1579;1077;1579;1077;1552
A;1031;1647;1031;1651;1041;1651;1041;1647
D;1055;2149;1055;2176;1077;2176;1077;2149
