name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1043;0;1043;3157;1748;3157;1535;0
header;255;146;255;187;1877;187;1877;146
A;1064;210;1064;238;1087;238;1087;210
A;1308;309;1308;324;1316;324;1316;309
A;1281;490;1281;506;1289;506;1289;490
A;1354;547;1354;559;1361;559;1361;547
B;1433;594;1433;605;1441;605;1441;594
B;1064;891;1064;919;1084;919;1084;891
A;1131;962;1131;972;1137;972;1137;962
A;1519;1436;1519;1443;1525;1443;1525;1436
B;1255;1484;1255;1500;1264;1500;1264;1484
C;1056;1530;1056;1557;1077;1557;1077;1530
A;1100;1715;1100;1733;1108;1733;1108;1715
D;1063;2234;1063;2262;1086;2262;1086;2234
B;1132;2516;1132;2531;1153;2531;1153;2516
