name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;276;0;300;3165;769;3165;769;0
header;173;204;173;241;1797;241;1797;204
A;743;1098;743;1098;743;1098;743;1098
A;428;1358;428;1387;453;1387;453;1358
B;581;1478;581;1501;598;1501;598;1478
D;536;1601;536;1623;553;1623;553;1601
C;489;1755;489;1777;503;1777;503;1755
B;460;1815;460;1838;475;1838;475;1815
C;318;1911;318;1933;333;1933;333;1911
C;506;1937;506;1960;521;1960;521;1937
C;480;1968;480;1991;495;1991;495;1968
C;425;2031;425;2053;440;2053;440;2031
B;593;2059;593;2082;609;2082;609;2059
B;626;2121;626;2144;642;2144;642;2121
B;368;2216;368;2239;384;2239;384;2216
B;458;2275;458;2298;474;2298;474;2275
B;482;2335;482;2358;497;2358;497;2335
B;315;2339;315;2361;330;2361;330;2339
B;450;2367;450;2390;466;2390;466;2367
A;653;2383;653;2388;657;2388;657;2383
A;585;2384;585;2394;589;2394;589;2384
B;497;2427;497;2450;514;2450;514;2427
A;479;2489;479;2511;483;2511;483;2489
A;490;2507;490;2511;493;2511;493;2507
A;499;2519;499;2541;503;2541;503;2519
A;510;2536;510;2541;513;2541;513;2536
B;447;2552;447;2573;451;2573;451;2552
A;318;2553;318;2575;323;2575;323;2553
A;425;2557;425;2562;429;2562;429;2557
A;330;2570;330;2575;335;2575;335;2570
C;290;2585;290;2606;304;2606;304;2585
B;631;2609;631;2632;647;2632;647;2609
D;616;2670;616;2694;641;2694;641;2670
A;649;2670;649;2693;654;2693;654;2670
C;322;2675;322;2697;337;2697;337;2675
A;450;2679;450;2683;454;2683;454;2679
A;319;2797;319;2819;322;2819;322;2797
A;580;2800;580;2805;584;2805;584;2800
A;698;2831;698;2835;702;2835;702;2831
D;359;2889;359;2911;372;2911;372;2889
