name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;539;0;539;3177;1821;3177;1486;0
header;232;170;232;208;1903;208;1903;170
A;1404;284;1404;300;1410;300;1410;284
A;1380;296;1380;301;1384;301;1384;296
B;682;326;682;344;698;344;698;326
A;551;327;551;332;556;332;556;327
B;1396;328;1396;351;1413;351;1413;328
A;1423;436;1423;446;1428;446;1428;436
A;913;469;913;474;918;474;918;469
A;1215;482;1215;486;1219;486;1219;482
A;1334;486;1334;489;1337;489;1337;486
A;1370;517;1370;535;1375;535;1375;517
B;971;920;971;946;1003;946;1003;920
A;874;922;874;923;874;923;874;922
A;1014;928;1014;933;1018;933;1018;928
A;584;930;584;934;588;934;588;930
A;1415;934;1415;938;1419;938;1419;934
C;663;968;663;994;677;994;677;968
A;1136;990;1136;996;1140;996;1140;990
A;1147;990;1147;999;1151;999;1151;990
A;1045;1015;1045;1040;1060;1040;1060;1015
A;1071;1023;1071;1028;1076;1028;1076;1023
A;990;1030;990;1034;996;1034;996;1030
A;857;1641;857;1646;862;1646;862;1641
A;1200;1734;1200;1745;1204;1745;1204;1734
B;1270;1911;1270;1928;1285;1928;1285;1911
A;1113;2245;1113;2256;1118;2256;1118;2245
A;1688;2405;1688;2407;1693;2407;1693;2405
A;1685;2770;1685;2770;1685;2770;1685;2770
A;1083;2792;1083;2796;1087;2796;1087;2792
A;1649;3168;1649;3168;1652;3168;1652;3168
A;1545;3170;1545;3171;1551;3171;1551;3170
